"",".id","placetype","name","lat","lng","subloc1","subloc2","landmark","pincode","formatted","addrlen","url"
"1199",1199,"establishment/premise","Suncity",12.9131968,77.4736333,"Kengeri Satellite Town","BSM Extension",NA,"560060","Suncity, BSM Extension, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Radient%20Enclave&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1200",1200,"establishment/premise","Pantarapalya",12.9436654,77.5271518,"Bengaluru","Nayanda Halli",NA,"560039","Pantarapalya, Nayanda Halli, Bengaluru, Karnataka 560039, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Radient%20Karel&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1201",1201,"establishment/premise","SRI NILAYAM",13.0411559,77.5553843,"HMR Layout","30 M. S. Ramaiah Road",NA,"560054","SRI NILAYAM, 30 M. S. Ramaiah Road, HMR Layout, Gokula Extension, Mathikere, Bengaluru, <U+0915><U+0930><U+094D><U+0928><U+093E><U+091F><U+0915> 560054, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Raghuram%20Residency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1202",1202,"establishment/point_of_interest","11",12.9799878,77.5394338,"Magadi Main Road","12",NA,"560079","11, 12, Magadi Main Rd, Agrahara Dasarahalli, Rajajinagar, Bengaluru, Karnataka 560079, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Raheja%20Park&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1203",1203,"establishment/point_of_interest","11",12.9799878,77.5394338,"Magadi Main Road","12",NA,"560079","11, 12, Magadi Main Rd, Agrahara Dasarahalli, Rajajinagar, Bengaluru, Karnataka 560079, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Raheja%20Park&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1204",1204,"establishment/point_of_interest","3rd Block",12.9279414,77.6311879,"Koramangala 3 Block","Koramangala 1A Block",NA,"560034","Raheja Residency, 3rd Block, Koramangala 1A Block, Koramangala 3 Block, Koramangala, Bengaluru, Karnataka 560034, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Raheja%20Residency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1205",1205,"establishment/point_of_interest","11",12.9799878,77.5394338,"Magadi Main Road","12",NA,"560079","11, 12, Magadi Main Rd, Agrahara Dasarahalli, Rajajinagar, Bengaluru, Karnataka 560079, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Raheja%20Park&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1206",1206,"establishment/premise","Uttarahalli Main Road",12.9072075,77.5405618,"Bengaluru","Uttarahalli Hobli",NA,"560061","Uttarahalli Main Rd, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Rainbow%20Waterfront&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1207",1207,"beauty_salon/establishment/point_of_interest","Ste 100",41.1828819,-104.8364088,"Vandehei Avenue","459",NA,"82009","459 Vandehei Ave Ste 100, Cheyenne, WY 82009, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Raindrops&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1208",1208,"establishment/food/point_of_interest/restaurant","2660",41.9308962,-87.6491123,"Sheffield & DePaul","North Halsted Street",NA,"2340","2660 N Halsted St, Chicago, IL 60614, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Raj%20Lakeview&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1209",1209,"establishment/food/point_of_interest/restaurant","Sec.70",28.594493,77.387752,"Sector 70","Basai",NA,"201301","VILL.BASAI, BASAI MARKET, OPP.OIL INDUSTRIES DEVLOPMENT BOARD OIDB BUILDING, Sec.70, Basai, Sector 70, Noida, Uttar Pradesh 201301, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Raj%20Paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1210",1210,"establishment/point_of_interest","Doddakammanahalli Main Road",12.864198,77.598113,"Hulimavu","Ramanshree Nagar",NA,"560076","Doddakammanahalli Main Rd, Ramanshree Nagar, Hulimavu, Bengaluru, Karnataka 560076, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Raja%20Aristos&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1211",1211,"establishment/point_of_interest","Doddakammanahalli Main Road",12.864198,77.598113,"Hulimavu","Ramanshree Nagar",NA,"560076","Doddakammanahalli Main Rd, Ramanshree Nagar, Hulimavu, Bengaluru, Karnataka 560076, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Raja%20Aristos&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1212",1212,"establishment/point_of_interest","VJ2X+VP2",12.8521414,77.6492687,"Bengaluru","Doddathoguru",NA,"560100","VJ2X+VP2, Doddathoguru, Bengaluru, Karnataka 560100, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Raja%20Srivanth%20Green%20View&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1213",1213,"establishment/point_of_interest","5",13.0391373,80.2264194,"Jothi Nagar","Hanuman Koil Street",NA,"600033","5, Hanuman Koil St, Jothi Nagar, Sector 3, West Mambalam, Chennai, Tamil Nadu 600033, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajalakshmi%20Apartments&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1214",1214,"establishment/point_of_interest","Bengaluru",13.0380448,77.5691934,"Dollars Colony","HIG Colony",NA,"560094","CA 3, 15th Cross, 3rd Main, HIG Colony, Near Devasandra Bus Stop, RMV 2nd Stage, HIG Colony, Dollars Colony, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajamahal%20Vilas&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1215",1215,"establishment/lodging/point_of_interest","Nagawara Main Road",13.0361195,77.6233992,"Nagavara Village","5th Block",NA,"560045","Nagawara Main Rd, 5th Block, Nagavara Village, Nagawara, Bengaluru, Karnataka 560045, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajatha%20Greens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1216",1216,"establishment/point_of_interest","17th Cross Road",12.929145,77.5161986,"Ideal Homes Township","Remco Bhel Layout",NA,"560098","17th Cross Rd, Remco Bhel Layout, Ideal Homes Twp, RR Nagar, Bengaluru, Karnataka 560098, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajeshwari%20Crown&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1217",1217,"establishment/point_of_interest","906",12.9330022,77.5153127,"Kenchenhalli","Remco Bhel Layout",NA,"560098","906, Remco Bhel Layout, Kenchenhalli, RR Nagar, Bengaluru, Karnataka 560098, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajeshwari%20Dwellings&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1218",1218,"establishment/premise","10th Cross Road",12.926977,77.5165267,"Ideal Homes Township","Ideal Homes Layout",NA,"560098","10th Cross Rd, Ideal Homes Layout, Ideal Homes Twp, RR Nagar, Bengaluru, Karnataka 560098, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajeshwari%20Homes&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1219",1219,"establishment/premise","13th Cross Road",12.9244951,77.5164593,"Ideal Homes Township","Remco Bhel Layout",NA,"560098","13th Cross Rd, Remco Bhel Layout, Ideal Homes Twp, RR Nagar, Bengaluru, Karnataka 560098, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajeshwari%20Paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1220",1220,"establishment/premise","13th Cross Road",12.9244951,77.5164593,"Ideal Homes Township","Remco Bhel Layout",NA,"560098","13th Cross Rd, Remco Bhel Layout, Ideal Homes Twp, RR Nagar, Bengaluru, Karnataka 560098, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajeshwari%20Paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1221",1221,"establishment/point_of_interest","Bangarappanagar Main Road",12.9287156,77.5157096,"Javarandoddi","Remco Bhel Layout",NA,"560098","Bangarappanagar Main Rd, Remco Bhel Layout, Javarandoddi, RR Nagar, Bengaluru, Karnataka 560098, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajeshwari%20Regency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1222",1222,"establishment/point_of_interest","Ideal Homes Township",12.9247038,77.5171015,"RR Nagar","Remco Bhel Layout",NA,"560098","BEHIND NIMISHAMBA TEMPLE, #87, Remco Bhel Layout, Ideal Homes Twp, RR Nagar, Bengaluru, Karnataka 560098, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajeshwari%20Vista&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1223",1223,"establishment/point_of_interest","Ideal Homes Township",12.9247038,77.5171015,"RR Nagar","Remco Bhel Layout",NA,"560098","BEHIND NIMISHAMBA TEMPLE, #87, Remco Bhel Layout, Ideal Homes Twp, RR Nagar, Bengaluru, Karnataka 560098, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajeshwari%20Vista&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1224",1224,"establishment/point_of_interest","WJ85+9PG",12.9159436,77.6093279,"BTM 2nd Stage","Stage 2",NA,"560076","WJ85+9PG, Stage 2, BTM 2nd Stage, Bengaluru, Karnataka 560076, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ram%20Sridhar&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1225",1225,"establishment/hindu_temple/place_of_worship/point_of_interest","Bull Temple Road",12.9487437,77.5668096,"Kempegowda Nagar","Mahantara Lay Out",NA,"560019","Bull Temple Rd, Mahantara Lay Out, Kempegowda Nagar, Bengaluru, Karnataka 560019, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ramakrishna%20Garadi&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1226",1226,"establishment/point_of_interest","National Highway 275",12.9053642,77.487853,"Bengaluru","Kengeri",NA,"560060","80/P, Kodipalya Main Road Off, NH275, Kengeri, Bengaluru, Karnataka 560060, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ramanujam%20Enclave&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1227",1227,"establishment/premise","Seenappa Layout",13.0303357,77.5720129,"Mathikere","Jaladarsini Layout",NA,"560094","Seenappa Layout, Jaladarsini Layout, Mathikere, Bengaluru, Karnataka 560094, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ramky%20Utsav&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1228",1228,"establishment/point_of_interest","4th",12.9120148,77.5420121,"4th Cross","Main",NA,"560061","4th, Main, 4th Cross, Arehalli, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Rampriya%20Brundavan&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1229",1229,"establishment/lodging/point_of_interest","National Highway 48",15.397861,75.004973,"Karnataka","Dharwad",NA,"580009","NH 48, Karnataka 580009, India",5,"https://maps.googleapis.com/maps/api/geocode/json?address=Ramya%20Residency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1230",1230,"establishment/lodging/point_of_interest","Nagawara Main Road",13.0361195,77.6233992,"Nagavara Village","5th Block",NA,"560045","Nagawara Main Rd, 5th Block, Nagavara Village, Nagawara, Bengaluru, Karnataka 560045, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Rajatha%20Greens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1231",1231,"establishment/point_of_interest","300",43.7018626,-79.2718655,"Scarborough","Danforth Road",NA,"M1L 3X3","300 Danforth Rd, Toronto, ON M1L 3X3, Canada",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Apartment&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1232",1232,"establishment/point_of_interest","Mysore Road",12.9155228,77.4856228,"Kengeri Satellite Town","Harsha Layout",NA,"560060","Mysore Rd, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Aqua%20Greens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1233",1233,"establishment/point_of_interest","Mysore Road",12.9155228,77.4856228,"Kengeri Satellite Town","Harsha Layout",NA,"560060","Mysore Rd, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Aquagreens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1234",1234,"establishment/point_of_interest","Mysore Road",12.9155228,77.4856228,"Kengeri Satellite Town","Harsha Layout",NA,"560060","Mysore Rd, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Aquagreens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1235",1235,"political/sublocality/sublocality_level_2","Ranka Colony",12.9019819,77.6042056,"Bengaluru","Bilekahalli",NA,"560076","Ranka Colony, Bilekahalli, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Colony&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1236",1236,"establishment/premise","Ranka Colony",12.9022835,77.6031313,"Bengaluru","Bilekahalli",NA,"560076","Ranka Colony, Bilekahalli, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Colony%20-%20Building%201%20%26%202&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1237",1237,"establishment/premise","Ranka Colony",12.9022835,77.6031313,"Bengaluru","Bilekahalli",NA,"560076","Ranka Colony, Bilekahalli, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Colony%20-%20Building%203%20%26%206&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1238",1238,"establishment/point_of_interest","Ranka Colony",12.902763,77.6036108,"Bengaluru","Bilekahalli",NA,"560076","Ranka Colony, Bilekahalli, Bengaluru, Karnataka 560076, India",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Colony%204%20%26%205&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1239",1239,"establishment/premise","Ranka Corners",12.968605,77.6306069,"Camebridge Layout","7th Cross Road",NA,"560008","14 Cambridge Road, Cambridge Layout, Bangalore 560008, Ranka Corners, 7th Cross Rd, Camebridge Layout, Someshvarapura Layout, Jogupalya, Bengaluru, Karnataka 560008, India",10,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Corner&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1240",1240,"establishment/premise","18, Cambridge Road",12.9717317,77.6265846,"Jogupalya","Cambridge Layout",NA,"560008","18, Cambridge Road, Cambridge Layout, Jogupalya, Bengaluru, Karnataka 560008, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Court&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1241",1241,"establishment/point_of_interest","153",12.9934605,77.6154725,"Sindhi Colony","Wheeler Road",NA,"560005","153, Wheeler Rd, Sindhi Colony, Pulikeshi Nagar, Bengaluru, Karnataka 560005, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20D%20Paradise&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1242",1242,"establishment/premise","Patel Ram Reddy Road",12.955534,77.6378108,"Amarjyoti Layout","Krishna Reddy Layout",NA,"560071","Patel Ram Reddy Rd, Krishna Reddy Layout, Amarjyoti Layout, Domlur, Bengaluru, Karnataka 560071, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Heights&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1243",1243,"establishment/premise","Patel Ram Reddy Road",12.955534,77.6378108,"Amarjyoti Layout","Krishna Reddy Layout",NA,"560071","Patel Ram Reddy Rd, Krishna Reddy Layout, Amarjyoti Layout, Domlur, Bengaluru, Karnataka 560071, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Heights&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1244",1244,"establishment/point_of_interest","Mysore Road",12.9155228,77.4856228,"Kengeri Satellite Town","Harsha Layout",NA,"560060","Mysore Rd, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Aquagreens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1245",1245,"establishment/point_of_interest","Mysore Road",12.9155228,77.4856228,"Kengeri Satellite Town","Harsha Layout",NA,"560060","Mysore Rd, Harsha Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Ranka%20Aquagreens&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1246",1246,"premise","Ratan Apartment",26.4839145,80.3154184,"Mata Swaruprani Road","7/154",NA,"208002","Ratan Apartment, 7/154, Mata Swaruprani Rd, Kanpur Vidya Mandir, Khalasi Line, Swaroop Nagar, Kanpur, Uttar Pradesh 208002, India",11,"https://maps.googleapis.com/maps/api/geocode/json?address=Ratan%20Apartments&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1247",1247,"establishment/point_of_interest","XM32+VC8",12.9546655,77.6510744,"Murgesh Pallya","S R Layout",NA,"560017","XM32+VC8, S R Layout, Murgesh Pallya, Bengaluru, Karnataka 560017, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Rathna%20Nest&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1248",1248,"establishment/point_of_interest","3287, 7th Cross Rd, Anuradha Industrial Estate",12.9007757,77.5657388,"Anuradha Industrial Estate","7th Cross Road",NA,"560078","3287, 7th Cross Rd, Anuradha Industrial Estate, 7th Cross Rd, Anuradha Industrial Estate, Kumaraswamy Layout, Bengaluru, Karnataka 560078, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Ratnadeepak%20Lakeview&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1249",1249,"establishment/point_of_interest","3287, 7th Cross Rd, Anuradha Industrial Estate",12.9007757,77.5657388,"Anuradha Industrial Estate","7th Cross Road",NA,"560078","3287, 7th Cross Rd, Anuradha Industrial Estate, 7th Cross Rd, Anuradha Industrial Estate, Kumaraswamy Layout, Bengaluru, Karnataka 560078, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Ratnadeepak%20Lakeview&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1250",1250,"establishment/point_of_interest","2",18.6518685,73.8761658,"Wadmukhwadi","Wadmukhwadi Road",NA,"412105","Survey no154, 2, Wadmukhwadi Rd, Wadmukhwadi, Charholi Budruk, Pune, Maharashtra 412105, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Ravikiran%20Apartments&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1251",1251,"establishment/point_of_interest","Main Sarjapura Hobli",12.8944716,77.6634173,"Lakedew Residency- Phase 2","Silver County Road","Main Sarjapura Hobli","560102",", HSR, Silver County Rd, near Main Sarjapura Hobli, Lakedew Residency- Phase 2, Sector 5, Haralur, Karnataka 560102, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=RBD%20Still%20Waters&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1252",1252,"establishment/general_contractor/point_of_interest","12849",43.720017,-116.241206,"Boise","North 12th Avenue",NA,"83714","12849 N 12th Ave, Boise, ID 83714, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Real%20Home%20Stylish&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1253",1253,"establishment/point_of_interest","129",37.1701212,-94.8440077,"Columbus","South Pennsylvania Avenue",NA,"66725","129 S Pennsylvania Ave, Columbus, KS 66725, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Real%20House&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1254",1254,"establishment/point_of_interest","129",37.1701212,-94.8440077,"Columbus","South Pennsylvania Avenue",NA,"66725","129 S Pennsylvania Ave, Columbus, KS 66725, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Real%C2%A0House&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1255",1255,"establishment/lodging/point_of_interest","7642",32.9229037,-96.7748925,"North Dallas","Lyndon B Johnson Freeway",NA,"75251","7642 Lyndon B Johnson Fwy, Dallas, TX 75251, USA",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Recedency%20Pinnack&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1256",1256,"establishment/point_of_interest","4275",38.7718846,-104.8261932,"Colorado Springs","Regency Drive",NA,"80906","4275 Regency Dr, Colorado Springs, CO 80906, USA",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Regency%20Chandra&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1257",1257,"establishment/lodging/point_of_interest/rv_park","7085",41.5210724,-93.587471,"Bloomfield/Allen","Bloomfield Road",NA,"1800","7085 Bloomfield Rd, Des Moines, IA 50320, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Regency%20Manor&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1258",1258,"establishment/home_goods_store/point_of_interest/store","4",53.1364473,-1.2058594,"Mansfield","Bradder Way",NA,"NG18 5DQ","4 Bradder Way, Mansfield NG18 5DQ, UK",7,"https://maps.googleapis.com/maps/api/geocode/json?address=Regency%20%20Splendor&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1259",1259,"establishment/premise","Suncity",12.9131968,77.4736333,"Kengeri Satellite Town","BSM Extension",NA,"560060","Suncity, BSM Extension, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Rediant%20Enclave&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1260",1260,"establishment/park/point_of_interest/tourist_attraction","Redwood National and State Parks",41.2131788,-124.0046275,"United States","California",NA,"United States","Redwood National and State Parks, California, USA",3,"https://maps.googleapis.com/maps/api/geocode/json?address=Redwoods&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1261",1261,"establishment/premise","Bannerghatta Main Road",12.8791129,77.5957727,"Hulimavu","Pai Layout",NA,"560076","80/3 Hulimavu Gate, Bannerghatta Main Rd, Pai Layout, Hulimavu, Bengaluru, Karnataka 560076, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Regalia%20Pride&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1262",1262,"establishment/point_of_interest","10",12.9634443,77.5990507,"Langford Gardens","Cornwell Road",NA,"560025","10, Cornwell Rd, Langford Gardens, Bengaluru, Karnataka 560025, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Regency%20Bliss&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1263",1263,"establishment/point_of_interest/real_estate_agency","Office 100",41.66085,-91.4814491,"Scott Park Drive","1010",NA,"52245","1010 Scott Park Dr Office 100, Iowa City, IA 52245, USA",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Regency%20Heights&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1264",1264,"establishment/premise","34/2",13.0298266,77.6351669,"HBR Layout 4th Block","1st Main Road",NA,"560043","34/2, 1st Main Rd, HBR Layout 4th Block, Kalyan Nagar, Bengaluru, Karnataka 560043, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Regency%20Magnum&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1265",1265,"establishment/premise","8",13.0044945,77.6157777,"Richards Town","Hall Road",NA,"560005","8, Hall Rd, Richards Town, Bengaluru, Karnataka 560005, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Regency%20Palazzo&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1266",1266,"establishment/point_of_interest","4th B Cross Road",12.9787997,77.6808544,"Kaggadasapura","Abbaiah Reddy Layout",NA,"560093","4th B Cross Rd, Abbaiah Reddy Layout, Kaggadasapura, Bengaluru, Karnataka 560093, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Reghna%20Sai%20Residency&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1267",1267,"premise","Reliaable Acacia",12.9249634,77.6677503,"Bellandur","Green Glen Layout",NA,"560103","Reliaable Acacia, Green Glen Layout, Bellandur, Bengaluru, Karnataka 560103, India",8,"https://maps.googleapis.com/maps/api/geocode/json?address=Reliable%20Acacia&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1268",1268,"route","Reliable Pride Apartment Road",12.8984078,77.6504245,"Bengaluru","Somasundarapalya",NA,"India","Reliable Pride Apartment Rd, Somasundarapalya, Bengaluru, Karnataka, India",6,"https://maps.googleapis.com/maps/api/geocode/json?address=Reliable%20Pride&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
"1269",1269,"establishment/premise","10/3",13.0725055,77.5951276,"Jakkuru Layout","Jakkuru Main Road",NA,"560092","10/3, Jakkuru Main Rd, Jakkuru Layout, Byatarayanapura, Bengaluru, Karnataka 560092, India",9,"https://maps.googleapis.com/maps/api/geocode/json?address=Renaissance%20Aero&key=AIzaSyC_isJCthtw1Cx9TuJm1GD4y8HlvqhWfQA"
